compartment,mouse_region,human_cluster,human_marker_depth,mouse_marker_depth,n_mouse_markers,n_human_markers,n_overlap,odds_ratio,p_value,overlap_genes,p_adj_grid,p_adj_all_sensitivity_tests,neg_log10_p_adj_grid
LHb,Hbx,LHb.5,100,50,47,100,2,6.405895691609977,0.04285497191355036,ERBB4;SEMA3D,0.06848986763788362,0.0693072646938822,1.1643736730979182
LHb,Hbx,LHb.6,100,50,47,100,11,48.524968789013734,1.6089739165672642e-14,BRINP3;GALNTL6;KCTD8;LCORL;NDST4;OPCML;PCDH9;ROBO1;SYT9;TENM2;THSD7B,2.1452985554230191e-13,1.211462713650646e-13,12.668512259679696
LHb,Hbx,LHb.7,100,50,47,100,5,17.704260651629074,1.8560931394178852e-05,HTR2C;KLHL1;PRKD1;RBMS3;THSD7A,7.424372557671541e-05,5.738645455205056e-05,4.1293402431898825
LHb,Hbx,MHb.1,100,50,47,100,2,6.405895691609977,0.04285497191355036,GNG8;THSD7B,0.06848986763788362,0.0693072646938822,1.1643736730979182
LHb,Hbx,MHb.2,100,50,47,100,7,26.588709677419356,3.354922111589305e-08,BRINP3;DACH1;GNG8;KCTD8;LCORL;MCTP1;SYT9,2.231618652794111e-07,1.421953742660368e-07,6.651380017233124
LHb,Hbx,MHb.3,100,50,47,100,0,0.0,1.0,,1.0,1.0,-0.0
LHb,Lateral,LHb.1,100,50,46,100,4,14.015873015873016,0.0002955875304282316,AGBL4;LHFPL3;MACROD2;MAST4,0.0008717465143876804,0.0007597430500966596,3.059609780442061
LHb,Lateral,LHb.2,100,50,46,99,6,22.79193548387097,7.161699785578196e-07,CSMD3;ERBB4;GALNT13;NCAM2;PCDH15;PLCL1,3.5808498927890982e-06,2.6191359215828834e-06,5.44601388398663
LHb,Lateral,LHb.3,100,50,46,100,3,10.160872692399904,0.004074466786875477,LSAMP;MGAT4C;SNTG1,0.00905437063750106,0.008304645680255749,2.043141731783895
LHb,Lateral,LHb.4,100,50,46,100,1,3.170594837261504,0.2767514407404556,SNTG1,0.37017478715421487,0.3776565502641612,0.43159316465574593
LHb,Lateral,LHb.5,100,50,46,100,4,14.015873015873016,0.0002955875304282316,DLG2;ERBB4;LSAMP;TENM1,0.0008717465143876804,0.0007597430500966596,3.059609780442061
LHb,Lateral,LHb.6,100,50,46,100,4,14.015873015873016,0.0002955875304282316,KCTD8;RIMS1;ROBO1;TENM2,0.0008717465143876804,0.0007597430500966596,3.059609780442061
LHb,Lateral,LHb.7,100,50,46,100,11,49.91492776886035,1.239503329514106e-14,ADGRB3;CHRM2;CPNE4;CTNNA2;GRID1;GRIK2;HTR2C;KLHL29;NLGN1;RBMS3;THSD7A,2.1452985554230191e-13,9.557616034807563e-14,12.668512259679696
LHb,Lateral,MHb.1,100,50,46,100,2,6.5519480519480515,0.04121562675150689,DLG2;RIMS1,0.06848986763788362,0.0688720655899854,1.1643736730979182
LHb,Lateral,MHb.2,100,50,46,100,3,10.160872692399904,0.004074466786875477,DPP10;KCNMA1;KCTD8,0.00905437063750106,0.008304645680255749,2.043141731783895
LHb,Lateral,MHb.3,100,50,46,100,0,0.0,1.0,,1.0,1.0,-0.0
LHb,Marginal,LHb.1,100,50,48,100,0,0.0,1.0,,1.0,1.0,-0.0
LHb,Marginal,LHb.2,100,50,48,99,0,0.0,1.0,,1.0,1.0,-0.0
LHb,Marginal,LHb.3,100,50,48,100,1,3.035246077799269,0.28688546004451654,GABRA1,0.37017478715421487,0.3801380837028791,0.43159316465574593
LHb,Marginal,LHb.4,100,50,48,100,0,0.0,1.0,,1.0,1.0,-0.0
LHb,Marginal,LHb.5,100,50,48,100,1,3.035246077799269,0.28688546004451654,GABRA1,0.37017478715421487,0.3801380837028791,0.43159316465574593
LHb,Marginal,LHb.6,100,50,48,100,1,3.035246077799269,0.28688546004451654,OLFM1,0.37017478715421487,0.3801380837028791,0.43159316465574593
LHb,Marginal,LHb.7,100,50,48,100,0,0.0,1.0,,1.0,1.0,-0.0
LHb,Marginal,MHb.1,100,50,48,100,2,6.266193433895297,0.04451841396462435,ITM2C;PCSK1N,0.06848986763788362,0.07054956326965678,1.1643736730979182
LHb,Marginal,MHb.2,100,50,48,100,0,0.0,1.0,,1.0,1.0,-0.0
LHb,Marginal,MHb.3,100,50,48,100,0,0.0,1.0,,1.0,1.0,-0.0
LHb,Oval/Medial,LHb.1,100,50,48,100,6,21.47112462006079,9.84554893558083e-07,CADPS;CNTN4;KALRN;KCNIP4;NTNG1;RMST,4.375799526924813e-06,3.5006396215398506e-06,5.3589425830056765
LHb,Oval/Medial,LHb.2,100,50,48,99,4,13.51866028708134,0.00033557484936901137,CACNA1C;CSMD1;KIRREL3;LRRC7,0.0008717465143876804,0.0008394673992532051,3.059609780442061
LHb,Oval/Medial,LHb.3,100,50,48,100,7,25.938368738526094,3.905332642389694e-08,KALRN;LRRC4C;LRRTM4;MARCH1;PTPRD;RMST;UNC5C,2.231618652794111e-07,1.6125244458899383e-07,6.651380017233124
LHb,Oval/Medial,LHb.4,100,50,48,100,14,67.68262653898769,1.062781910064338e-19,ARPP21;CACNA2D1;CADPS;CELF2;DAB1;FRMD4A;KALRN;LRRTM4;MARCH1;NRXN3;NTNG1;PTPRD;RBFOX1;RMST,4.251127640257351e-18,1.2146078972163862e-18,17.371495855129975
LHb,Oval/Medial,LHb.5,100,50,48,100,10,41.32163742690059,9.458764190724116e-13,CACNA2D1;CADPS;CNTN4;DLG2;KCNIP4;MARCH1;NTNG1;RBFOX1;RMST;XKR4,7.567011352579293e-12,6.726232313403816e-12,11.121075614471861
LHb,Oval/Medial,LHb.6,100,50,48,100,0,0.0,1.0,,1.0,1.0,-0.0
LHb,Oval/Medial,LHb.7,100,50,48,100,2,6.266193433895297,0.04451841396462435,CTNNA2;GRIK2,0.06848986763788362,0.07054956326965678,1.1643736730979182
LHb,Oval/Medial,MHb.1,100,50,48,100,4,13.37689393939394,0.0003486986057550722,ASIC2;DLG2;KCND2;PPP3CA,0.0008717465143876804,0.0008683545046040708,3.059609780442061
LHb,Oval/Medial,MHb.2,100,50,48,100,2,6.266193433895297,0.04451841396462435,ASIC2;EPHA6,0.06848986763788362,0.07054956326965678,1.1643736730979182
LHb,Oval/Medial,MHb.3,100,50,48,100,1,3.035246077799269,0.28688546004451654,ARPP21,0.37017478715421487,0.3801380837028791,0.43159316465574593
LHb,Hbx,LHb.1,100,100,94,100,8,14.240647118301315,2.968804609493354e-07,ARL15;EBF1;LUZP2;MACROD2;NDST4;SEMA3D;SORCS3;TMTC2,9.938419609426478e-07,1.149503954825231e-06,6.002682670881755
LHb,Hbx,LHb.2,100,100,94,99,17,37.947101678809,6.497727236281415e-20,CSMD3;ERBB4;FOXP2;GALNT13;GRIN3A;LHX9;NCAM2;OPCML;PARD3B;PBX3;PDE1A;PRKG1;RIMBP2;SGCZ;SLC8A1;TCF7L2;THSD7B,6.497727236281415e-19,7.70101005781501e-19,18.187238523564165
LHb,Hbx,LHb.3,100,100,94,100,5,8.32702542874039,0.0005122594128309802,HS6ST2;MGAT4C;PBX1;SNTG1;SORCS3,0.001078440869117853,0.001237154808346518,2.9672036622627216
LHb,Hbx,LHb.4,100,100,94,100,4,6.518518518518518,0.004275879416388434,CDH10;GRM5;NEGR1;SNTG1,0.006831066066457969,0.008472330732162843,2.165511514378357
LHb,Hbx,LHb.5,100,100,94,100,4,6.518518518518518,0.004275879416388434,ERBB4;LUZP2;PBX1;SEMA3D,0.006831066066457969,0.008472330732162843,2.165511514378357
LHb,Hbx,LHb.6,100,100,94,100,15,31.476545048399107,9.607630458126547e-17,BRINP3;GALNTL6;GRM5;KCTD8;LCORL;NDST4;OLFM1;OPCML;PCDH9;PTPRZ1;ROBO1;SYT9;SYTL2;TENM2;THSD7B,6.405086972084365e-16,9.459820758770753e-16,15.193474968770213
LHb,Hbx,LHb.7,100,100,94,100,15,31.476545048399107,9.607630458126547e-17,CDH18;DOK6;DPP6;GRIN2A;HTR2C;KCNH5;KLHL1;NLGN1;PBX3;PRKD1;RBMS3;SGCZ;SLC2A13;TCF7L2;THSD7A,6.405086972084365e-16,9.459820758770753e-16,15.193474968770213
LHb,Hbx,MHb.1,100,100,94,100,4,6.518518518518518,0.004275879416388434,GNG8;SYT6;SYTL2;THSD7B,0.006831066066457969,0.008472330732162843,2.165511514378357
LHb,Hbx,MHb.2,100,100,94,100,8,14.240647118301315,2.968804609493354e-07,BRINP3;CDK14;DACH1;GNG8;KCTD8;LCORL;MCTP1;SYT9,9.938419609426478e-07,1.149503954825231e-06,6.002682670881755
LHb,Hbx,MHb.3,100,100,94,100,2,3.1228926353149955,0.14078468783843912,FOXP2;GRM5,0.19749961029573646,0.21150751224554232,0.7044337569822208
LHb,Lateral,LHb.1,100,100,93,100,6,10.332355099046222,4.7443292519323135e-05,AGBL4;CTNND2;FSTL5;LHFPL3;MACROD2;MAST4,0.00011860823129830783,0.0001367734559115622,3.9258851703023887
LHb,Lateral,LHb.2,100,100,93,99,10,19.07134154595912,8.158047486656722e-10,CSMD3;ERBB4;GALNT13;NCAM2;PBX3;PCDH15;PLCL1;SGCZ;TCF7L2;ZFHX4,3.6257988829585434e-09,4.111142040519923e-09,8.440596289165963
LHb,Lateral,LHb.3,100,100,93,100,7,12.326581645411354,3.886287703875322e-06,DCC;GRIA1;LSAMP;MGAT4C;PBX1;SNTG1;TMEFF2,1.1957808319616374e-05,1.3159916034286804e-05,4.922348412481356
LHb,Lateral,LHb.4,100,100,93,100,4,6.592228464419476,0.004115725373683864,GRM5;NEGR1;SNTG1;TMEFF2,0.006831066066457969,0.008362108695738644,2.165511514378357
LHb,Lateral,LHb.5,100,100,93,100,6,10.332355099046222,4.7443292519323135e-05,DLG2;ERBB4;LSAMP;PBX1;RALYL;TENM1,0.00011860823129830783,0.0001367734559115622,3.9258851703023887
LHb,Lateral,LHb.6,100,100,93,100,6,10.332355099046222,4.7443292519323135e-05,GRM5;KCTD8;RIMS1;ROBO1;TENM2;TNR,0.00011860823129830783,0.0001367734559115622,3.9258851703023887
LHb,Lateral,LHb.7,100,100,93,100,20,48.27739726027397,7.746161816232589e-25,ADGRB3;CCDC85A;CHRM2;CPNE4;CTNNA2;DPP6;GRID1;GRIK2;HTR2C;KCNH5;KLHL29;NLGN1;NRXN1;NTM;PBX3;RBMS3;SGCZ;SLC2A13;TCF7L2;THSD7A,1.5492323632465178e-23,1.5022859279966233e-23,22.80988343924045
LHb,Lateral,MHb.1,100,100,93,100,2,3.1574344023323615,0.1383911704309175,DLG2;RIMS1,0.19749961029573646,0.20889233272591323,0.7044337569822208
LHb,Lateral,MHb.2,100,100,93,100,5,8.42224880382775,0.0004876920715738337,DACH1;DPP10;KCNMA1;KCTD8;MDGA2,0.001078440869117853,0.0011859637249611544,2.9672036622627216
LHb,Lateral,MHb.3,100,100,93,100,1,1.5456741326306545,0.4811476985767155,GRM5,0.5280451615031789,0.6141369295194427,0.2773289324796815
LHb,Marginal,LHb.1,100,100,95,100,1,1.5125725338491296,0.48844177439044056,CHL1,0.5280451615031789,0.6141369295194427,0.2773289324796815
LHb,Marginal,LHb.2,100,100,95,99,1,1.528115501519757,0.4849892288211798,GPM6A,0.5280451615031789,0.6141369295194427,0.2773289324796815
LHb,Marginal,LHb.3,100,100,95,100,1,1.5125725338491296,0.48844177439044056,GABRA1,0.5280451615031789,0.6141369295194427,0.2773289324796815
LHb,Marginal,LHb.4,100,100,95,100,0,0.0,1.0,,1.0,1.0,-0.0
LHb,Marginal,LHb.5,100,100,95,100,1,1.5125725338491296,0.48844177439044056,GABRA1,0.5280451615031789,0.6141369295194427,0.2773289324796815
LHb,Marginal,LHb.6,100,100,95,100,1,1.5125725338491296,0.48844177439044056,OLFM1,0.5280451615031789,0.6141369295194427,0.2773289324796815
LHb,Marginal,LHb.7,100,100,95,100,1,1.5125725338491296,0.48844177439044056,CBLN2,0.5280451615031789,0.6141369295194427,0.2773289324796815
LHb,Marginal,MHb.1,100,100,95,100,2,3.089093701996928,0.14318721746440893,ITM2C;PCSK1N,0.19749961029573646,0.21411172704958348,0.7044337569822208
LHb,Marginal,MHb.2,100,100,95,100,1,1.5125725338491296,0.48844177439044056,TSPAN13,0.5280451615031789,0.6141369295194427,0.2773289324796815
LHb,Marginal,MHb.3,100,100,95,100,0,0.0,1.0,,1.0,1.0,-0.0
LHb,Oval/Medial,LHb.1,100,100,95,100,12,23.144030668127055,2.4103077669652227e-12,CADPS;CNTN4;CTNND2;FAM135B;INPP4B;KALRN;KCNIP4;KCNJ3;NTNG1;RMST;RYR2;SHISA9,1.2051538834826113e-11,1.558178758442164e-11,10.918957495429
LHb,Oval/Medial,LHb.2,100,100,95,99,8,14.231653404067197,2.981525882827943e-07,CACNA1C;CEP112;CSMD1;GABRB1;GRIN2B;KIRREL3;LRRC7;RGS7,9.938419609426478e-07,1.149503954825231e-06,6.002682670881755
LHb,Oval/Medial,LHb.3,100,100,95,100,14,28.315532586850416,3.452011609671407e-15,CACNA1A;DCC;GRM1;HS6ST3;INPP4B;KALRN;LRRC4C;LRRTM4;LSAMP;MARCH1;PTPRD;RMST;TENM4;UNC5C,1.9725780626693757e-14,2.9457165735862674e-14,13.704965801038329
LHb,Oval/Medial,LHb.4,100,100,95,100,21,50.635648306534385,2.495623970069044e-26,ARPP21;CACNA1A;CACNA2D1;CADPS;CELF2;CHRM3;DAB1;FAM135B;FGF13;FRMD4A;GABRB1;INPP4B;KALRN;LRRTM4;MARCH1;NRXN3;NTNG1;PTPRD;RBFOX1;RMST;SHISA9,9.982495880276174e-25,5.507583933945476e-25,24.000760860364647
LHb,Oval/Medial,LHb.5,100,100,95,100,18,40.176433322774784,2.4027760454584094e-21,CACNA2D1;CACNA2D3;CADPS;CNTN4;DLG2;DLGAP2;FAM135B;FGF13;KCNIP4;LSAMP;MARCH1;NTNG1;PDE10A;RALYL;RBFOX1;RMST;TENM4;XKR4,3.203701393944546e-20,3.075553338186764e-20,19.49434796980553
LHb,Oval/Medial,LHb.6,100,100,95,100,0,0.0,1.0,,1.0,1.0,-0.0
LHb,Oval/Medial,LHb.7,100,100,95,100,6,10.09873296677026,5.3488577182892864e-05,ADGRB3;CTNNA2;GRIK2;NTM;RYR3;ZFHX3,0.0001258554757244538,0.00015283298268299727,3.9001278844050007
LHb,Oval/Medial,MHb.1,100,100,95,100,4,6.446428571428571,0.00444019294319768,ASIC2;DLG2;KCND2;PPP3CA,0.006831066066457969,0.008611283283777318,2.165511514378357
LHb,Oval/Medial,MHb.2,100,100,95,100,4,6.446428571428571,0.00444019294319768,ASIC2;EPHA6;MDGA2;TCF4,0.006831066066457969,0.008611283283777318,2.165511514378357
LHb,Oval/Medial,MHb.3,100,100,95,100,4,6.446428571428571,0.00444019294319768,ARPP21;CACNA2D3;GRM1;TCF4,0.006831066066457969,0.008611283283777318,2.165511514378357
LHb,Hbx,LHb.1,100,200,182,100,10,9.042635658914728,5.708654620656504e-07,ARL15;EBF1;LHFPL3;LUZP2;MACROD2;NDST4;SEMA3D;SORCS3;TLL1;TMTC2,1.5223078988417344e-06,2.1477321661796097e-06,5.817497499178983
LHb,Hbx,LHb.2,100,200,182,99,24,28.380759493670887,1.9426243085309993e-24,CSMD3;ERBB4;FOXP2;GALNT13;GPR151;GRIN3A;HTR4;KCNMB4;LHX9;NCAM2;OPCML;OPRM1;PARD3B;PBX3;PDE1A;POU6F2;PRKG1;RIMBP2;SGCZ;SLC8A1;TCF7L2;THSD7B;TLL1;TMEM117,1.942624308530999e-23,3.453554326277332e-23,22.711611181133623
LHb,Hbx,LHb.3,100,200,182,100,8,6.994502748625687,4.111327130816357e-05,GLCE;GRIA1;HS6ST2;MGAT4C;PBX1;PCSK1;SNTG1;SORCS3,8.655425538560752e-05,0.00012181710017233649,4.062711575448242
LHb,Hbx,LHb.4,100,200,182,100,7,6.019354838709678,0.00028858733040642925,BASP1;BTBD11;CDH10;GABRG3;GRM5;NEGR1;SNTG1,0.0005247042371025986,0.0007507963067484338,3.280085428763643
LHb,Hbx,LHb.5,100,200,182,100,6,5.075193423597679,0.0017540005436294471,ERBB4;LUZP2;PBX1;POU6F2;SEMA3D;TLL1,0.002698462374814534,0.00387089775145809,2.5688836330089386
LHb,Hbx,LHb.6,100,200,182,100,18,18.74687685901249,4.2134693932845434e-16,BRINP3;GALNTL6;GRM5;KCTD8;LCORL;NDST4;OLFM1;OPCML;PCDH9;PLD5;PTPRZ1;RAB27B;ROBO1;RSPO3;SYT9;SYTL2;TENM2;THSD7B,1.8726530636820193e-15,3.852314873860154e-15,14.727542674565367
LHb,Hbx,LHb.7,100,200,182,100,18,18.74687685901249,4.2134693932845434e-16,CDH18;DOK6;DPP6;GPR151;GRIN2A;HTR2C;KCNH5;KLHL1;NLGN1;NRXN1;PBX3;PCDH11X;PRKD1;RBMS3;SGCZ;SLC2A13;TCF7L2;THSD7A,1.8726530636820193e-15,3.852314873860154e-15,14.727542674565367
LHb,Hbx,MHb.1,100,200,182,100,6,5.075193423597679,0.0017540005436294471,GNG8;HSPA8;PCSK1N;SYT6;SYTL2;THSD7B,0.002698462374814534,0.00387089775145809,2.5688836330089386
LHb,Hbx,MHb.2,100,200,182,100,10,9.042635658914728,5.708654620656504e-07,BRINP3;CDK14;DACH1;GNG8;KCNMA1;KCTD8;LCORL;MCTP1;PLD5;SYT9,1.5223078988417344e-06,2.1477321661796097e-06,5.817497499178983
LHb,Hbx,MHb.3,100,200,182,100,2,1.5861678004535147,0.36539652601411,FOXP2;GRM5,0.4490436858107995,0.48217273535882554,0.3477114060263984
LHb,Lateral,LHb.1,100,200,182,100,9,8.00184208854729,5.14191956637775e-06,AGBL4;CHL1;CNTN6;CTNND2;FSTL5;INPP4B;LHFPL3;MACROD2;MAST4,1.2098634273830001e-05,1.6963033621040004e-05,4.917263651238514
LHb,Lateral,LHb.2,100,200,182,99,22,25.019642857142856,1.4207302009008671e-21,ADCY8;COL25A1;CSMD3;ERBB4;GALNT13;GRIN3A;HTR4;NCAM2;PARD3B;PBX3;PCDH15;PDE1A;PLCL1;SGCZ;SLC8A1;SPOCK3;SRGAP1;TCF7L2;THSD7B;TMEM117;UNC5D;ZFHX4,1.1365841607206937e-20,1.8948398961338744e-20,19.944398400516814
LHb,Lateral,LHb.3,100,200,182,100,12,11.229946524064172,5.097388952916837e-09,DCC;GRIA1;INPP4B;KCNH8;LSAMP;MGAT4C;NELL1;PBX1;PTPRD;SLC24A3;SNTG1;TMEFF2,1.8535959828788498e-08,2.3987712719608646e-08,7.7319849204219215
LHb,Lateral,LHb.4,100,200,182,100,8,6.994502748625687,4.111327130816357e-05,BTBD11;GRM5;INPP4B;NEGR1;NELL1;PTPRD;SNTG1;TMEFF2,8.655425538560752e-05,0.00012181710017233649,4.062711575448242
LHb,Lateral,LHb.5,100,200,182,100,11,10.118207503778173,5.6776986825006195e-08,ADGRL3;CNTN6;DLG2;ERBB4;IL1RAPL2;KCNC2;LSAMP;MLLT3;PBX1;RALYL;TENM1,1.7469842100001904e-07,2.2853629916983625e-07,6.757711020340925
LHb,Lateral,LHb.6,100,200,182,100,9,8.00184208854729,5.14191956637775e-06,GRM5;KCTD8;LCORL;PARM1;RIMS1;ROBO1;TENM2;THSD7B;TNR,1.2098634273830001e-05,1.6963033621040004e-05,4.917263651238514
LHb,Lateral,LHb.7,100,200,182,100,32,43.984313725490196,9.747499444327665e-37,ADGRB3;CCDC85A;CHRM2;COL25A1;CPNE4;CTNNA2;DPP6;ELAVL4;FLRT2;GRID1;GRIK2;GRIN2A;HTR2C;KCNH5;KCNH7;KLHL1;KLHL29;MAPK4;NLGN1;NRXN1;NTM;PBX3;PCDH11X;PRKD1;RBMS3;SGCZ;SLC24A3;SLC2A13;SRGAP1;TCF7L2;THSD7A;TMTC1,3.8989997777310656e-35,4.7987689572074654e-35,34.409046789569686
LHb,Lateral,MHb.1,100,200,182,100,4,3.2752808988764044,0.03903167903534413,DLG2;RIMS1;SCUBE1;THSD7B,0.05575954147906305,0.06591101472986872,1.253680806178546
LHb,Lateral,MHb.2,100,200,182,100,11,10.118207503778173,5.6776986825006195e-08,CDK14;DACH1;DPP10;KCNMA1;KCTD8;LCORL;MDGA2;RGS6;SCUBE1;SLC24A2;SV2C,1.7469842100001904e-07,2.2853629916983625e-07,6.757711020340925
LHb,Lateral,MHb.3,100,200,182,100,1,0.7806797254311066,0.7242080214486748,GRM5,0.7641035213910614,0.8811656534736727,0.1168477988546329
LHb,Marginal,LHb.1,100,200,193,100,2,1.493642483171279,0.3929132250844496,CHL1;SPARCL1,0.4490436858107995,0.5100699068033423,0.3477114060263984
LHb,Marginal,LHb.2,100,200,193,99,2,1.509148809845091,0.38812569868139407,GPM6A;GPR151,0.4490436858107995,0.5059072243504933,0.3477114060263984
LHb,Marginal,LHb.3,100,200,193,100,4,3.082231040564374,0.0467022372965028,GABRA1;LGI2;PCDH17;TMEM47,0.06441687902965904,0.0732584114454946,1.1910003203892163
LHb,Marginal,LHb.4,100,200,193,100,2,1.493642483171279,0.3929132250844496,CBLN1;STMN2,0.4490436858107995,0.5100699068033423,0.3477114060263984
LHb,Marginal,LHb.5,100,200,193,100,1,0.7353745791245792,0.7450009333562848,GABRA1,0.7641035213910614,0.8996237685811741,0.1168477988546329
LHb,Marginal,LHb.6,100,200,193,100,1,0.7353745791245792,0.7450009333562848,OLFM1,0.7641035213910614,0.8996237685811741,0.1168477988546329
LHb,Marginal,LHb.7,100,200,193,100,3,2.27563754747694,0.1535369049316832,CBLN2;CNTN1;GPR151,0.19811213539572026,0.21889550083172662,0.7030889208573337
LHb,Marginal,MHb.1,100,200,193,100,3,2.27563754747694,0.1535369049316832,HSPA8;ITM2C;PCSK1N,0.19811213539572026,0.21889550083172662,0.7030889208573337
LHb,Marginal,MHb.2,100,200,193,100,1,0.7353745791245792,0.7450009333562848,TSPAN13,0.7641035213910614,0.8996237685811741,0.1168477988546329
LHb,Marginal,MHb.3,100,200,193,100,0,0.0,1.0,,1.0,1.0,-0.0
LHb,Oval/Medial,LHb.1,100,200,189,100,20,20.71153846153846,2.127992787165853e-18,CADPS;CNTN4;CTNND2;FAM135B;GPC6;INPP4B;KALRN;KCNIP4;KCNJ3;MAST4;NTNG1;OSBPL6;PCDH7;PDE4B;R3HDM1;RMST;RYR2;SHISA9;SRRM4;TOX,1.4186618581105685e-17,2.26985897297691e-17,16.84812110747185
LHb,Oval/Medial,LHb.2,100,200,189,99,14,13.172705882352941,4.4794925328310616e-11,CACNA1C;CEP112;CIT;CSMD1;GABRB1;GRIN2B;KCNT2;KIRREL3;LDB2;LRRC7;OPCML;PRICKLE2;PRKG1;RGS7,1.7917970131324246e-10,2.6062502009198905e-10,9.746711191699427
LHb,Oval/Medial,LHb.3,100,200,189,100,19,19.317356572258532,4.341807552638454e-17,CACNA1A;CSMD2;DCC;GABRB2;GRIK1;GRM1;HS6ST3;INPP4B;KALRN;LRRC4C;LRRTM4;LSAMP;MARCH1;PCDH7;PTPRD;PTPRG;RMST;TENM4;UNC5C,2.481032887221974e-16,4.481865860788081e-16,15.605367478918293
LHb,Oval/Medial,LHb.4,100,200,189,100,27,31.98173515981735,2.460187521754154e-28,ARPP21;CACNA1A;CACNA1B;CACNA2D1;CADPS;CAMK2A;CELF2;CHRM3;DAB1;EDIL3;FAM135B;FGF13;FRMD4A;GABRB1;GABRG3;GRM8;INPP4B;KALRN;LRRTM4;MARCH1;NRXN3;NTNG1;PCDH7;PTPRD;RBFOX1;RMST;SHISA9,3.2802500290055385e-27,6.84573919096808e-27,26.484093051995956
LHb,Oval/Medial,LHb.5,100,200,189,100,28,33.83816425120773,7.404911739244072e-30,ADGRL3;CACNA2D1;CACNA2D3;CADPS;CAMK2A;CNTN4;DLG2;DLGAP2;FAM135B;FGF13;GALNT17;GRIK1;KCNC2;KCNIP4;LSAMP;MARCH1;NTNG1;PCDH7;PDE10A;PLXNA4;PTPRG;RALYL;RBFOX1;RMST;SRRM4;TENM4;TOX;XKR4,1.4809823478488143e-28,2.154156142325548e-28,27.829450117898467
LHb,Oval/Medial,LHb.6,100,200,189,100,5,4.000572082379863,0.0105675537924868,CSMD2;OPCML;PRICKLE1;RIMS1;SLIT3,0.01565563524812859,0.019660565195324282,1.8053293056159183
LHb,Oval/Medial,LHb.7,100,200,189,100,8,6.720634158059092,5.373034547449123e-05,ADGRB3;CDH18;CTNNA2;GRIK2;NTM;PLCB1;RYR3;ZFHX3,0.0001023435151895071,0.00015283298268299727,3.9899396704087717
LHb,Oval/Medial,MHb.1,100,200,189,100,7,5.78494623655914,0.0003627767584969486,ASIC2;DLG2;KCND2;LDB2;PLEKHA5;PPP3CA;RIMS1,0.0006046279308282478,0.0008964367777530777,3.2185117944317696
LHb,Oval/Medial,MHb.2,100,200,189,100,7,5.78494623655914,0.0003627767584969486,ASIC2;EPHA6;GABRA2;MDGA2;NXPH1;PEX5L;TCF4,0.0006046279308282478,0.0008964367777530777,3.2185117944317696
LHb,Oval/Medial,MHb.3,100,200,189,100,8,6.720634158059092,5.373034547449123e-05,ARPP21;CACNA2D3;GRM1;NXPH1;PEX5L;SLIT3;TCF4;TMEM108,0.0001023435151895071,0.00015283298268299727,3.9899396704087717
LHb,Hbx,LHb.1,100,500,450,100,13,4.695783687103816,1.5010826998819418e-05,AGBL4;ARL15;EBF1;FSTL5;LHFPL3;LUZP2;MACROD2;NDST4;NECTIN3;SEMA3D;SORCS3;TLL1;TMTC2,2.7292412725126213e-05,4.7559055837843704e-05,4.563958069793951
LHb,Hbx,LHb.2,100,500,450,99,30,14.234989648033126,9.81263004427865e-22,ADCY8;CSMD3;ERBB4;FOXP2;GALNT13;GPR151;GRIN3A;HTR4;KCNMB4;LHX9;MAOA;NCAM2;OPCML;OPRM1;PARD3B;PBX3;PDE1A;PLCL1;POU6F2;PPP1R9A;PRKG1;PTPRQ;RIMBP2;SGCZ;SLC8A1;TCF7L2;THSD7B;TLL1;TMEM117;VWA5B1,4.906315022139325e-21,1.3955740507418523e-20,20.309244570278736
LHb,Hbx,LHb.3,100,500,450,100,12,4.275217932752179,7.104180035883517e-05,CDH7;GLCE;GPR158;GRIA1;HS6ST2;LSAMP;MGAT4C;PBX1;PCSK1;SNTG1;SORCS3;TENM3,0.00011840300059805861,0.00019941557995462503,3.92663729147571
LHb,Hbx,LHb.4,100,500,450,100,10,3.467171717171717,0.0012086947637691217,BASP1;BTBD11;CDH10;GABRG3;GRM5;NEGR1;SCN9A;SNTG1;STMN2;TMEM196,0.0018595304057986487,0.002723819185958584,2.7305967159537796
LHb,Hbx,LHb.5,100,500,450,100,12,4.275217932752179,7.104180035883517e-05,CDH7;ERBB4;LSAMP;LUZP2;MLLT3;PBX1;POU6F2;SEMA3D;SEMA6A;TENM3;TLL1;TRPC4,0.00011840300059805861,0.00019941557995462503,3.92663729147571
LHb,Hbx,LHb.6,100,500,450,100,31,14.74459548268825,9.358806269600956e-23,AMIGO2;BRINP3;CASZ1;EPB41L4A;GALNTL6;GPR139;GRM5;GUCY1A1;KCTD8;LCORL;MARCH4;NDST4;OLFM1;OPCML;PCDH9;PLD5;PTPRZ1;RAB27B;RAP1GAP;RBMS1;RIMS1;ROBO1;RSPO3;SLIT3;SORCS2;SSTR2;SYT9;SYTL2;TENM2;THSD7B;TNR,5.347889296914833e-22,1.4261038125106218e-21,21.271817591357067
