mouse_gene,scores,logFC_vs_other_region,pvals,pvals_adj,pct_nz_group,pct_nz_reference,region,mouse_gene_upper,is_region_marker
Snw1,6.2575245,0.49155217,3.9113623896813857e-10,3.029994571508449e-09,0.09918630751964086,0.05546597871654305,MHb,SNW1,True
Tm2d2,6.249443,0.5520475,4.1191846787959697e-10,3.1894596543573386e-09,0.09617003367003367,0.0526926797807159,MHb,TM2D2,True
Gcsh,6.2465854,0.63811725,4.1952280098153606e-10,3.245232570959515e-09,0.0872615039281706,0.04417929700096743,MHb,GCSH,True
Atf4,6.2460375,0.4501631,4.209956244264158e-10,3.2550689412510874e-09,0.1040263748597082,0.060109642050951304,MHb,ATF4,True
Vamp7,6.2442183,0.6180375,4.259244063591267e-10,3.2916040481886644e-09,0.08396464646464646,0.04089003547242825,MHb,VAMP7,True
Ccdc186,6.2436433,0.52274,4.2749486534394914e-10,3.302163059664937e-09,0.09659090909090909,0.053144147049338925,MHb,CCDC186,True
Fam149a,6.242083,1.1856517,4.3178129121616647e-10,3.3336813295567982e-09,0.06523569023569023,0.022960335375685263,MHb,FAM149A,True
Amph,6.24128,0.197449,4.3400391934987294e-10,3.349243032196658e-09,0.2807239057239057,0.22876491454369557,MHb,AMPH,False
Dld,6.2369423,0.49800375,4.4620700046839824e-10,3.4417731199696433e-09,0.09806397306397306,0.054563044179297,MHb,DLD,True
Tsen34,6.2365236,0.58025837,4.4740232590500057e-10,3.449348246669868e-09,0.09329405162738497,0.05011286681715576,MHb,TSEN34,True
Sptssa,6.233005,0.45280004,4.5757116859637784e-10,3.526066532656699e-09,0.10641133557800224,0.06262495969042245,MHb,SPTSSA,True
Rab11b,6.2325315,0.4552049,4.589564780991723e-10,3.535057634882911e-09,0.10732323232323232,0.0635278942276685,MHb,RAB11B,True
Gpbp1,6.231906,0.4516114,4.607946939886395e-10,3.5475269753766033e-09,0.10900673400673401,0.06526926797807159,MHb,GPBP1,True
Srp9,6.2317004,0.37308058,4.6139908094289327e-10,3.5504900733831107e-09,0.12563131313131312,0.08081264108352144,MHb,SRP9,True
Mbd3,6.22984,0.460496,4.669117332192471e-10,3.5912017521737147e-09,0.10044893378226712,0.05675588519832312,MHb,MBD3,True
Pak7,6.228149,0.21638791,4.719778737215646e-10,3.628442066276762e-09,0.19921436588103256,0.1507255723960013,MHb,PAK7,False
Tceal1,6.2256284,0.5817638,4.796303021494035e-10,3.68552025523354e-09,0.08719135802469136,0.04405030635278942,MHb,TCEAL1,True
Dnajb4,6.2254596,0.35147476,4.801470913997276e-10,3.687739412816047e-09,0.13404882154882156,0.08939051918735892,MHb,DNAJB4,True
Rpl22,6.222849,0.22720037,4.88208242330596e-10,3.74787295666701e-09,0.2235549943883277,0.1744598516607546,MHb,RPL22,False
Grip1os2,6.2199726,1.8307998,4.972417810446103e-10,3.815410725045812e-09,0.05562570145903479,0.01380199935504676,MHb,GRIP1OS2,True
Zfp612,6.219585,0.45060363,4.984716679910495e-10,3.823034248342924e-09,0.10753367003367004,0.06378587552402451,MHb,ZFP612,True
Jtb,6.218968,0.668005,5.004361893063812e-10,3.836282162099866e-09,0.0819304152637486,0.039148661722025156,MHb,JTB,True
Cab39l,6.2170315,0.3972368,5.06647573739706e-10,3.882058031852082e-09,0.12030022446689113,0.07623347307320219,MHb,CAB39L,True
Smarcb1,6.2165136,0.5925063,5.083220032317067e-10,3.893043751076163e-09,0.09118967452300786,0.048242502418574654,MHb,SMARCB1,True
Dctn4,6.211148,0.36791018,5.259897247963601e-10,4.025373328245081e-09,0.13096240179573512,0.08661722025153176,MHb,DCTN4,True
Ube2h,6.2111154,0.25730646,5.260982513700217e-10,4.025373328245081e-09,0.17003367003367004,0.12337955498226379,MHb,UBE2H,True
Eif4e,6.2080245,0.34353963,5.365477186195001e-10,4.101445816951992e-09,0.13937991021324356,0.0945501451144792,MHb,EIF4E,True
Mrps15,6.2060056,0.4584903,5.434830868432696e-10,4.152498313504905e-09,0.10367564534231201,0.0600451467268623,MHb,MRPS15,True
Nudt21,6.200577,0.5209153,5.625663683080583e-10,4.2962752631647045e-09,0.09511784511784512,0.05198323121573686,MHb,NUDT21,True
Glrx3,6.1988673,0.41929,5.687087575100201e-10,4.341134569478328e-09,0.11770482603815938,0.07378265075782006,MHb,GLRX3,True
Mrps17,6.197565,0.7023272,5.734340725455465e-10,4.3751396808604784e-09,0.0805976430976431,0.03805224121251209,MHb,MRPS17,True
Zfp91,6.1969066,0.22585009,5.758370048504857e-10,4.39140195825394e-09,0.19563692480359146,0.1472428248951951,MHb,ZFP91,False
Guk1,6.1946545,0.4016447,5.841307784140583e-10,4.452551998514323e-09,0.1164421997755331,0.07229925830377297,MHb,GUK1,True
Acox1,6.194459,0.38525835,5.848549525422883e-10,4.455972141955493e-09,0.12184343434343434,0.07784585617542727,MHb,ACOX1,True
Pten,6.18667,0.22917847,6.144855724127763e-10,4.6795217202338305e-09,0.17529461279461278,0.12802321831667204,MHb,PTEN,False
Commd3,6.1794505,0.56287426,6.432501564439465e-10,4.896268837873335e-09,0.09111952861952861,0.048242502418574654,MHb,COMMD3,True
Ostc,6.178133,0.4135012,6.486398127426155e-10,4.934971294031893e-09,0.10676206509539843,0.06301193163495647,MHb,OSTC,True
Adamts16,6.178042,0.81187415,6.490143769915149e-10,4.9354995523449715e-09,0.08038720538720538,0.038116736536601095,MHb,ADAMTS16,True
Gmps,6.169966,0.33804753,6.830461153186448e-10,5.186981650365765e-09,0.13390852974186307,0.08945501451144793,MHb,GMPS,True
Zfp106,6.167309,0.26269943,6.946199772536419e-10,5.27239705869435e-09,0.17087542087542087,0.12466946146404385,MHb,ZFP106,True
Khdrbs1,6.165506,0.2941754,7.02581860754635e-10,5.33032907959954e-09,0.15565375982042648,0.11015801354401805,MHb,KHDRBS1,True
Ube2m,6.164734,0.37784904,7.060174125237196e-10,5.353882628959759e-09,0.13271604938271606,0.08822960335375685,MHb,UBE2M,True
Pias1,6.163851,0.317911,7.099690200409468e-10,5.3813256322222665e-09,0.14534231200897868,0.10054821025475653,MHb,PIAS1,True
Chmp2b,6.1612177,0.7128193,7.218767636913413e-10,5.469019509464845e-09,0.0787037037037037,0.03643985811028701,MHb,CHMP2B,True
Ppp1cb,6.1596336,0.24104111,7.291352109344478e-10,5.521424174562122e-09,0.19198933782267116,0.14492099322799096,MHb,PPP1CB,False
Dyrk1a,6.159157,0.24821234,7.313334539879721e-10,5.535478997779808e-09,0.17297979797979798,0.12647533053853596,MHb,DYRK1A,False
Cfap20,6.1578026,0.39914852,7.376116499928664e-10,5.580387482990932e-09,0.11581088664421997,0.07210577233150596,MHb,CFAP20,True
Gm4221,6.1553473,0.90281814,7.491313352582405e-10,5.664889830669491e-09,0.07687991021324354,0.03495646565623992,MHb,GM4221,True
Zrsr2,6.1542635,0.6326967,7.542720013277615e-10,5.701097953961001e-09,0.08705106621773288,0.04463076426959046,MHb,ZRSR2,True
Znhit1,6.153543,0.51374394,7.577085281053409e-10,5.724397684308215e-09,0.09301346801346802,0.05017736214124476,MHb,ZNHIT1,True
Rab28,6.1509743,0.23084638,7.700849437323712e-10,5.8151839238427195e-09,0.16624579124579125,0.11970332150919058,MHb,RAB28,False
Rad23a,6.14803,0.54471755,7.845129335962818e-10,5.921370369071329e-09,0.09476711560044894,0.05204772653982586,MHb,RAD23A,True
Dhx9,6.145517,0.3491004,7.970346225453345e-10,6.0130760352942094e-09,0.12507014590347923,0.08107062237987746,MHb,DHX9,True
Pgrmc2,6.145031,0.38415802,7.994799336839404e-10,6.028712320437173e-09,0.11209315375982043,0.06849403418252177,MHb,PGRMC2,True
Mrps23,6.143412,0.91879374,8.076736297384543e-10,6.087661212031453e-09,0.06790123456790123,0.026120606256046435,MHb,MRPS23,True
Ciapin1,6.1408663,0.7179106,8.207266539654742e-10,6.183164242147901e-09,0.08122895622895623,0.039148661722025156,MHb,CIAPIN1,True
Plce1,6.1387115,1.5816816,8.319355743241684e-10,6.26469176661705e-09,0.057800224466891134,0.0163818123186069,MHb,PLCE1,True
Ppid,6.1378727,0.49225608,8.363385536157182e-10,6.294916754180662e-09,0.10606060606060606,0.06314092228313448,MHb,PPID,True
Ndfip1,6.1372995,0.24263158,8.393613891239805e-10,6.314730450735062e-09,0.19276094276094277,0.14588842308932604,MHb,NDFIP1,False
Sirt2,6.1370792,0.28444317,8.405249301878996e-10,6.3205442797718626e-09,0.14842873176206509,0.10351499516285069,MHb,SIRT2,True
Imp3,6.1339073,0.71765333,8.574648418644462e-10,6.444932071169804e-09,0.07779180695847362,0.03573040954530796,MHb,IMP3,True
St3gal5,6.133488,0.21760632,8.597292752095601e-10,6.4589507786877066e-09,0.14969135802469136,0.10338600451467268,MHb,ST3GAL5,False
Ccdc167,6.133287,0.98822284,8.608179813661689e-10,6.464127599163316e-09,0.06586700336700337,0.02418574653337633,MHb,CCDC167,True
Snx10,6.1320004,0.31291136,8.678095030211996e-10,6.513604970472346e-09,0.14393939393939395,0.09919380844888745,MHb,SNX10,True
Rad23b,6.131821,0.35837385,8.687864541874969e-10,6.51791321729256e-09,0.1289983164983165,0.08513382779748468,MHb,RAD23B,True
Klhl13,6.1310806,0.5532446,8.728420865892045e-10,6.54530401046842e-09,0.10171156004489337,0.059206707513705256,MHb,KLHL13,True
Gkap1,6.1271677,0.28246644,8.94570839394589e-10,6.705135925490026e-09,0.14162457912457913,0.09667849080941632,MHb,GKAP1,True
Supt16,6.1246505,0.32895833,9.08829610433388e-10,6.8088554649189685e-09,0.13061167227833895,0.08655272492744276,MHb,SUPT16,True
Spryd3,6.121997,0.6404682,9.240970245339176e-10,6.920032116590794e-09,0.08354377104377105,0.041405998065140275,MHb,SPRYD3,True
Ankhd1,6.121449,0.21306618,9.272833600539571e-10,6.940679476572307e-09,0.200827721661055,0.1530474040632054,MHb,ANKHD1,False
Rps9,6.119065,0.23677807,9.412602647151613e-10,7.0420373643699055e-09,0.37892817059483724,0.32615285391809096,MHb,RPS9,False
Exoc3,6.1166863,0.3183293,9.554101637128711e-10,7.1445951909642575e-09,0.132996632996633,0.08861657529829087,MHb,EXOC3,True
Zmat5,6.115101,0.68651396,9.649584457929158e-10,7.212663059473389e-09,0.07849326599326599,0.03650435343437601,MHb,ZMAT5,True
Pet100,6.1071815,0.6224731,1.0140573286849658e-09,7.572658029307166e-09,0.08431537598204265,0.042244437278297325,MHb,PET100,True
Chchd3,6.1049886,0.20728873,1.0280814812841311e-09,7.673843082496917e-09,0.19311167227833895,0.145178974524347,MHb,CHCHD3,False
Mtmr6,6.104194,0.38876763,1.033205679298129e-09,7.708534069486733e-09,0.11819584736251403,0.07487907126733312,MHb,MTMR6,True
Flywch1,6.1038146,0.24677096,1.0356632742698257e-09,7.720629287982461e-09,0.1737514029180696,0.127055788455337,MHb,FLYWCH1,False
Glo1,6.1037965,0.4454499,1.0357814871667351e-09,7.720629287982461e-09,0.10479797979797979,0.0618510158013544,MHb,GLO1,True
Hspb11,6.098869,0.5914923,1.0682166002411412e-09,7.958730312713247e-09,0.08768237934904602,0.045533698806836505,MHb,HSPB11,True
Ttc33,6.0981,0.64335036,1.0733634651875826e-09,7.993395050372536e-09,0.08424523007856341,0.04230893260238633,MHb,TTC33,True
Eps8,6.096275,0.45927632,1.0856855131672482e-09,8.081437264371946e-09,0.10304433221099887,0.06023863269912931,MHb,EPS8,True
Banf1,6.0955863,0.7752915,1.0903710945519492e-09,8.112581625748748e-09,0.07491582491582492,0.03327958722992583,MHb,BANF1,True
Mro,6.094151,1.4621992,1.1001961352254785e-09,8.181918384952697e-09,0.05618686868686869,0.015027410512737826,MHb,MRO,True
Cuedc1,6.0938387,0.38704625,1.102348262622488e-09,8.19415585841854e-09,0.119668911335578,0.0762979683972912,MHb,CUEDC1,True
Bax,6.0920854,0.465616,1.1144912896024515e-09,8.28061396845184e-09,0.09995791245791245,0.05733634311512415,MHb,BAX,True
Pop7,6.0869217,1.1363591,1.1510236666071208e-09,8.548121123677768e-09,0.06172839506172839,0.020509513060303127,MHb,POP7,True
Arl8a,6.084061,0.3325261,1.171760299566382e-09,8.69812888732732e-09,0.12542087542087543,0.08165108029667849,MHb,ARL8A,True
Prelid1,6.0820837,0.6426736,1.1863062545425271e-09,8.802065902396962e-09,0.08270202020202021,0.040825540148339244,MHb,PRELID1,True
Rida,6.081874,0.5668244,1.1878615683013654e-09,8.8095648176408e-09,0.08957631874298541,0.04746855852950661,MHb,RIDA,True
Smc3,6.0795174,0.27175418,1.205446912345005e-09,8.92770320841596e-09,0.1478675645342312,0.10306352789422767,MHb,SMC3,True
Tomm70a,6.0793486,0.31555435,1.2067166672760698e-09,8.933016976288525e-09,0.13194444444444445,0.08797162205740083,MHb,TOMM70A,True
Ids,6.077095,0.17763159,1.2237907277568079e-09,9.055267621896784e-09,0.20363355780022446,0.1549177684617865,MHb,IDS,False
Fxr1,6.0767193,0.22093844,1.2266635116305826e-09,9.072374165809178e-09,0.18665824915824916,0.1398903579490487,MHb,FXR1,False
Bola1,6.0749483,1.1198334,1.240275293579857e-09,9.168854147008313e-09,0.0638327721661055,0.02270235407932925,MHb,BOLA1,True
Ntan1,6.0742903,0.51191986,1.245374347392274e-09,9.20234356741436e-09,0.09399551066217733,0.05172524991938084,MHb,NTAN1,True
Ago2,6.0730023,0.349516,1.2554067159212443e-09,9.27223910046855e-09,0.12647306397306396,0.08306997742663656,MHb,AGO2,True
Mast2,6.0685806,0.20478861,1.2904578112189194e-09,9.52677092490462e-09,0.19619809203142535,0.14853273137697517,MHb,MAST2,False
Snf8,6.0676727,0.42997095,1.2977692705288273e-09,9.576376802373989e-09,0.1042368125701459,0.06159303450499839,MHb,SNF8,True
Ddx3x,6.0640054,0.23606496,1.327727779626731e-09,9.792976213161136e-09,0.15481200897867564,0.10944856497903901,MHb,DDX3X,False
Kiz,6.0619273,0.5914864,1.3449991955439153e-09,9.915844114823532e-09,0.08999719416386083,0.048049016446307644,MHb,KIZ,True
Eapp,6.0598326,0.55665046,1.3626325477060723e-09,1.0041267179565249e-08,0.08705106621773288,0.04508223153821348,MHb,EAPP,True
Appbp2,6.054708,0.33671477,1.406727682671585e-09,1.0361484638985833e-08,0.130331088664422,0.08681070622379877,MHb,APPBP2,True
Fam32a,6.0473547,0.76747787,1.4724353867302018e-09,1.0840529076177066e-08,0.07589786756453423,0.0345694937117059,MHb,FAM32A,True
Stag2,6.046677,0.26903796,1.4786361213203025e-09,1.0881228053847085e-08,0.15151515151515152,0.10680425669138988,MHb,STAG2,True
Coro7,6.045577,0.6163424,1.488761178232354e-09,1.0950755824423976e-08,0.0861391694725028,0.044372782973234444,MHb,CORO7,True
Irak1,6.0454617,0.44373283,1.4898279402008992e-09,1.0953621333067974e-08,0.10451739618406285,0.06204450177362141,MHb,IRAK1,True
Insig2,6.0431986,0.36495548,1.510883708874142e-09,1.110338209497467e-08,0.10893658810325477,0.06604321186713963,MHb,INSIG2,True
Ube2q1,6.040753,0.5466653,1.5339684427371424e-09,1.1267910790768972e-08,0.09224186307519641,0.05037084811351177,MHb,UBE2Q1,True
Luc7l,6.039225,0.26880473,1.5485592385851522e-09,1.1369925412671283e-08,0.14323793490460157,0.09867784585617542,MHb,LUC7L,True
Bcor,6.0389247,0.8154197,1.551445544452838e-09,1.138594903880429e-08,0.07267115600448934,0.03140922283134473,MHb,BCOR,True
Ralbp1,6.0363255,0.3374067,1.576630238585174e-09,1.1565530208215503e-08,0.1316638608305275,0.08816510802966784,MHb,RALBP1,True
Aff2,6.0353875,0.17921133,1.5858161876439456e-09,1.1627641357724759e-08,0.19802188552188552,0.15033860045146727,MHb,AFF2,False
Smim20,6.0351744,0.8993124,1.5879132789671487e-09,1.1637742314133951e-08,0.0680415263748597,0.026959045469203483,MHb,SMIM20,True
Frg1,6.032689,0.6428717,1.6125349825918706e-09,1.1812841188144704e-08,0.08445566778900113,0.04295388584327636,MHb,FRG1,True
Brd4,6.0324135,0.21989039,1.6152875833234066e-09,1.1827649008717113e-08,0.1750841750841751,0.1289906481780071,MHb,BRD4,False
Ctcf,6.032248,0.330871,1.6169426928892017e-09,1.1834410885738841e-08,0.11819584736251403,0.07494356659142212,MHb,CTCF,True
Ndufs1,6.031746,0.29269078,1.6219789577714635e-09,1.1865902144709824e-08,0.14127384960718295,0.09719445340212834,MHb,NDUFS1,True
Tm2d1,6.030255,0.39269385,1.6370154613407972e-09,1.1970490545744752e-08,0.10585016835016835,0.06314092228313448,MHb,TM2D1,True
Polr2e,6.0301156,0.5847231,1.6384252316161458e-09,1.1975385504469571e-08,0.0867003367003367,0.04501773621412448,MHb,POLR2E,True
Lamtor3,6.029491,0.5571598,1.6447701079960761e-09,1.2016330847712978e-08,0.08943602693602694,0.04766204450177362,MHb,LAMTOR3,True
Alg14,6.0290546,0.75050235,1.6492154261089733e-09,1.2043367727906384e-08,0.07442480359147026,0.03315059658174782,MHb,ALG14,True
Smim8,6.02727,0.8458739,1.6675249490036762e-09,1.2171577639952376e-08,0.07035634118967453,0.02928087713640761,MHb,SMIM8,True
Polr2j,6.021881,0.6144531,1.7240169309394211e-09,1.2572576130723687e-08,0.08157968574635241,0.040051596259271204,MHb,POLR2J,True
Alkbh5,6.021692,0.5582955,1.7260325985988595e-09,1.2581603101548695e-08,0.09294332210998878,0.05127378265075782,MHb,ALKBH5,True
Ubn2,6.0214043,0.17737436,1.7291036984079485e-09,1.25983118566435e-08,0.33319304152637486,0.2767494356659142,MHb,UBN2,False
Med21,6.015254,0.6743919,1.7960457539500386e-09,1.3074275459109754e-08,0.07919472502805835,0.03785875524024508,MHb,MED21,True
Mrps6,6.0138235,0.6486012,1.8119801616422417e-09,1.3184336083924094e-08,0.08249158249158249,0.04108352144469526,MHb,MRPS6,True
Pou2f1,6.0112476,0.2209591,1.841008381340768e-09,1.3389528133177572e-08,0.17704826038159371,0.1307965172524992,MHb,POU2F1,False
Ahsa1,6.0080256,0.6549093,1.877958754714933e-09,1.3652127126972602e-08,0.08094837261503929,0.03966462431473718,MHb,AHSA1,True
Gm17018,6.003672,0.44255334,1.9290392647165927e-09,1.4010871175029585e-08,0.10030864197530864,0.0581747823282812,MHb,GM17018,True
Wdr12,6.003239,0.46017876,1.9341913704658367e-09,1.4041986273467194e-08,0.09588945005611672,0.053918090938406965,MHb,WDR12,True
Pabpc1,6.0022445,0.3439765,1.946081618729127e-09,1.4121969575120516e-08,0.1324354657687991,0.08951950983553693,MHb,PABPC1,True
Map4,6.0006146,0.18732321,1.9657218953012575e-09,1.425809491322773e-08,0.28191638608305275,0.23037729764592066,MHb,MAP4,False
Eef1akmt1,5.998533,0.75467867,1.991086130234861e-09,1.443559756008466e-08,0.07407407407407407,0.033021605933569814,MHb,EEF1AKMT1,True
Rnh1,5.9980655,0.7637353,1.9968229672574404e-09,1.4464464231754008e-08,0.07295173961840629,0.03192518542405676,MHb,RNH1,True
Tnfrsf19,5.9980626,0.86118084,1.9968561749308627e-09,1.4464464231754008e-08,0.07673961840628507,0.03585940019348597,MHb,TNFRSF19,True
Fcho2,5.9915237,0.2632093,2.0788409658265258e-09,1.505159025167594e-08,0.16056397306397308,0.11589809738793938,MHb,FCHO2,True
Ndst1,5.9911976,0.94739336,2.0830152075333835e-09,1.507506531626509e-08,0.0664983164983165,0.025733634311512415,MHb,NDST1,True
Mroh1,5.9907846,0.42260078,2.0883073659366314e-09,1.5106606280869863e-08,0.10781425364758698,0.0655272492744276,MHb,MROH1,True
Tlk1,5.9902596,0.28403062,2.0950649505791273e-09,1.5141946191071218e-08,0.14246632996632996,0.09867784585617542,MHb,TLK1,True
Lamtor4,5.9866858,0.40621412,2.1415990008841554e-09,1.5471354997454763e-08,0.11005892255892256,0.06759109964527572,MHb,LAMTOR4,True
Lsm7,5.986171,0.39975324,2.148390785677578e-09,1.5513491499256617e-08,0.10697250280583614,0.06462431473718155,MHb,LSM7,True
Bbip1,5.985311,0.3352958,2.159769030298658e-09,1.5588694361928066e-08,0.12654320987654322,0.0834569493711706,MHb,BBIP1,True
Ddx42,5.983035,0.3127795,2.1901746867631315e-09,1.580110417412741e-08,0.12920875420875422,0.08603676233473073,MHb,DDX42,True
Phax,5.982955,0.62952065,2.191255945242501e-09,1.5801856849887407e-08,0.08108866442199776,0.0399226056110932,MHb,PHAX,True
Csnk2a1,5.980882,0.33263415,2.2193218379232833e-09,1.598999141577243e-08,0.1263327721661055,0.0834569493711706,MHb,CSNK2A1,True
Arl6ip5,5.980314,0.32194844,2.22708291225395e-09,1.6038764962470012e-08,0.12429854096520764,0.08113511770396646,MHb,ARL6IP5,True
Slc25a1,5.976403,0.7231499,2.28118184540526e-09,1.6421057565389443e-08,0.07786195286195287,0.03689132537891003,MHb,SLC25A1,True
Hnrnpll,5.9759994,0.40288284,2.28684067709958e-09,1.645446972957549e-08,0.10921717171717171,0.06701064172847468,MHb,HNRNPLL,True
Med29,5.9756103,0.87615037,2.2923042515122633e-09,1.648644787381541e-08,0.06881313131313131,0.028119961302805547,MHb,MED29,True
Wrnip1,5.9754853,0.7369626,2.2940617415058944e-09,1.649175496393682e-08,0.07610830527497194,0.035214446952595936,MHb,WRNIP1,True
Gna11,5.969193,0.46447253,2.3843005629139428e-09,1.71328572212941e-08,0.09553872053872053,0.05385359561431796,MHb,GNA11,True
Dcun1d5,5.966075,0.339093,2.4302850111303057e-09,1.7455532884117536e-08,0.12352693602693603,0.08074814575943244,MHb,DCUN1D5,True
Arpc5,5.965512,0.45266765,2.4386831031783756e-09,1.750807776027973e-08,0.10115039281705948,0.059400193485972266,MHb,ARPC5,True
Calm1,5.96532,0.22751847,2.4415493313425466e-09,1.7520878631085043e-08,0.405513468013468,0.36330216059335696,MHb,CALM1,False
Map2k1,5.9651303,0.39961845,2.444388511630756e-09,1.7533474135533247e-08,0.11321548821548821,0.0710738471460819,MHb,MAP2K1,True
Ldha,5.965052,0.6619998,2.445561495088046e-09,1.7534112226528876e-08,0.0893658810325477,0.04837149306675266,MHb,LDHA,True
Sf3a1,5.9563665,0.6945226,2.57907875464246e-09,1.8475021636998136e-08,0.07723063973063973,0.036375362786198004,MHb,SF3A1,True
Mcts1,5.9558005,0.4361069,2.588019961082282e-09,1.8530864484509035e-08,0.1095679012345679,0.06752660432118672,MHb,MCTS1,True
Spred2,5.9542418,0.34245518,2.612801979416653e-09,1.870003186595768e-08,0.11854657687991021,0.07591099645275717,MHb,SPRED2,True
Reps1,5.9533706,0.30213723,2.6267538078349694e-09,1.8791571358571707e-08,0.13783670033670034,0.0943566591422122,MHb,REPS1,True
Bcl2l1,5.9519944,0.43711862,2.6489435150073046e-09,1.8941936938657452e-08,0.10395622895622895,0.06217349242179942,MHb,BCL2L1,True
Phyh,5.947677,0.48067296,2.7197413755149782e-09,1.9439600861226145e-08,0.09189113355780022,0.050435343437600776,MHb,PHYH,True
Rexo2,5.944097,0.41363716,2.7798520714276004e-09,1.986047140253597e-08,0.10318462401795735,0.06127055788455337,MHb,REXO2,True
Nr2c2,5.941566,0.23466529,2.8231230060109774e-09,2.0160712857495613e-08,0.16077441077441076,0.11602708803611739,MHb,NR2C2,False
Zcchc17,5.939544,0.34500557,2.8581595482811347e-09,2.040191116215682e-08,0.12598204264870932,0.08319896807481457,MHb,ZCCHC17,True
Puf60,5.936084,0.45745647,2.9191067178448476e-09,2.0827768487490257e-08,0.09848484848484848,0.057013866494679134,MHb,PUF60,True
Mreg,5.933248,1.546697,2.9699933103614585e-09,2.1181499909654583e-08,0.053942199775533106,0.013930990003224767,MHb,MREG,True
Ufm1,5.9324055,0.5661057,2.9852832958913323e-09,2.1281162323068447e-08,0.08375420875420875,0.04276039987100935,MHb,UFM1,True
Bod1,5.9298344,0.6014722,3.03240013484249e-09,2.1598006244419762e-08,0.0832631874298541,0.04237342792647533,MHb,BOD1,True
Dnajc8,5.92863,0.3289215,3.0547279810025677e-09,2.1747458227428052e-08,0.1210016835016835,0.07842631409222832,MHb,DNAJC8,True
Klf13,5.9258003,0.4275223,3.107799717586652e-09,2.211555672325741e-08,0.10199214365881032,0.060303128023218314,MHb,KLF13,True
Cops3,5.923488,0.47387633,3.151834690829769e-09,2.241905282505344e-08,0.09967732884399551,0.05830377297645921,MHb,COPS3,True
Cisd2,5.921652,0.29338938,3.1872350745377693e-09,2.2660891134350955e-08,0.13313692480359146,0.09009996775233796,MHb,CISD2,True
Chac2,5.920138,0.73036283,3.2167160343865805e-09,2.2860448970212186e-08,0.07568742985409652,0.03514995162850693,MHb,CHAC2,True
Dennd1a,5.9185624,0.16420966,3.247675432999769e-09,2.3070333829060722e-08,0.3273709315375982,0.27223476297968396,MHb,DENND1A,False
Chchd7,5.9143934,0.45511952,3.3310120589384954e-09,2.365194032191842e-08,0.09427609427609428,0.05288616575298291,MHb,CHCHD7,True
Xpo1,5.913099,0.26623416,3.357308668023654e-09,2.3828199958439052e-08,0.15312850729517397,0.10938406965495001,MHb,XPO1,True
Med31,5.912236,0.68120295,3.374938066664956e-09,2.394281720539722e-08,0.07610830527497194,0.03553692357304095,MHb,MED31,True
Tceal6,5.9112706,0.6034731,3.394786654568956e-09,2.4073070643425195e-08,0.08578843995510663,0.044953240890035474,MHb,TCEAL6,True
Eif6,5.9103436,0.7256979,3.4139509905583836e-09,2.4198359891446913e-08,0.07274130190796857,0.03231215736859078,MHb,EIF6,True
Sbno1,5.9062314,0.20154728,3.500218130628981e-09,2.4798961131372653e-08,0.18932379349046016,0.14330861012576587,MHb,SBNO1,False
Fam162a,5.9046836,0.47752452,3.533237179988553e-09,2.50109896657833e-08,0.09287317620650953,0.05172524991938084,MHb,FAM162A,True
Kdm5b,5.902741,0.31518626,3.575113276700786e-09,2.529635050333999e-08,0.12906846240179573,0.08648822960335376,MHb,KDM5B,True
Dph3,5.9000926,0.7485459,3.632978914841651e-09,2.5694549168152036e-08,0.07407407407407407,0.03373105449854886,MHb,DPH3,True
Rdh14,5.896192,0.74061567,3.7198620432094802e-09,2.6297538701448137e-08,0.0712682379349046,0.030957755562721703,MHb,RDH14,True
Chtop,5.895555,0.42415744,3.734237479335371e-09,2.6387632690366808e-08,0.10044893378226712,0.05907771686552725,MHb,CHTOP,True
Snrpc,5.893136,0.71747875,3.789337262506339e-09,2.6765297039755475e-08,0.07421436588103254,0.033860045146726865,MHb,SNRPC,True
Fam169a,5.892345,0.3242382,3.8075366697743825e-09,2.6882106343780285e-08,0.12436868686868686,0.08210254756530151,MHb,FAM169A,True
Mtdh,5.8917527,0.1622733,3.821210793471367e-09,2.696687809092468e-08,0.2290263748597082,0.17955498226378588,MHb,MTDH,False
Adrm1,5.889772,0.8888913,3.867290069393271e-09,2.7280164357800332e-08,0.06755050505050506,0.02747500806191551,MHb,ADRM1,True
Ankra2,5.889163,0.54933274,3.881569481255608e-09,2.7368956564651027e-08,0.08663019079685746,0.04585617542728152,MHb,ANKRA2,True
Upf3b,5.8882227,0.36915845,3.903706766217988e-09,2.7513053134455757e-08,0.11132154882154882,0.06952595936794582,MHb,UPF3B,True
Dnajb1,5.88659,0.66886926,3.9424532343555335e-09,2.777403356520068e-08,0.08908529741863075,0.04875846501128668,MHb,DNAJB1,True
Ablim2,5.8854914,0.23875287,3.9687349809739846e-09,2.7947012763280016e-08,0.16589506172839505,0.1216381812318607,MHb,ABLIM2,False
Rabac1,5.879674,0.26818845,4.110747954315568e-09,2.8934442193670283e-08,0.21934624017957352,0.1726539825862625,MHb,RABAC1,True
Tyrp1,5.8780656,2.0449734,4.150883412994554e-09,2.9204236278898178e-08,0.04769921436588103,0.008126410835214447,MHb,TYRP1,True
Timm10,5.8731766,0.845879,4.275229041904938e-09,3.005294643755427e-08,0.06979517396184062,0.029796839729119638,MHb,TIMM10,True
